longitude,latitude,transaction_type,price,property_type,property_subtype,seller_id,postal_code,date_of_construction,property_condition,livable_surface,number_of_bedrooms,number_of_bathrooms,elevator,terrace,furnished,availability,province,street,street_number,garage,land_surface,energy_consumption,garden,balcony,swimming_pool
5.5304066,49.57128305,Rent,1800,House,House,38320,6782,,New,167,3,2,False,11,False,,Luxembourg,rue saint-roch,14,,,,,,
5.3699751,49.9157684,Rent,925,Appartment,Flat,27408,6800,2026,New,82,2,1,False,16,False,Immediately,Luxembourg,sur le chêne,9,,,6461,48,,
5.494528,49.8776403,Rent,1250,House,House,27408,6840,,Excellent,120,3,2,False,15,False,,Luxembourg,route de chaumont,6,,400,3607,400,,
5.7152666,50.0005973,Rent,475,Appartment,FlatStudio,42654,6600,,Excellent,31,,1,,,,,Luxembourg,,,,,5752,,,
5.4366868,49.8404343,Rent,690,House,House,27408,6840,,Normal,110,2,1,False,,False,,Luxembourg,petite rue des jardins,11,,,36867,,,
5.3574997,49.9136642,Rent,320,Appartment,FlatStudio,27408,6800,,Normal,13,1,1,False,,True,,Luxembourg,avenue de bouillon,92,,,64234,,,
5.7184788,50.001805,Rent,795,Appartment,Flat,47361,6600,,Normal,81,1,1,True,,,,Luxembourg,rue leclerc,1,,,5444,,,
5.6951394,50.1455403,Rent,700,House,House,27616,6660,,,90,2,1,,,True,,Luxembourg,filly,10,1,,31376,,,
5.382009,49.9125383,Rent,1190,House,House,27408,6800,2021,Excellent,125,3,1,False,17,False,,Luxembourg,dessous la ville,12,,379,14315,309,,
5.4824659,50.1071438,Rent,925,Appartment,Flat,27408,6970,2012,Excellent,130,2,1,False,15,False,,Luxembourg,grand-rue,241,,,15988,,,
5.5552066,49.6681471,Rent,1550,House,House,39567,6740,2020,Excellent,135,3,1,,,,,Luxembourg,rue du rolle,11,1,,,,,
5.2509889,49.8554454,Rent,780,Appartment,Flat,47324,6880,,Normal,60,2,1,,,,Immediately,Luxembourg,rue de renaumont,8,,,8324,,,
5.3789188,49.9230008,Rent,420,Appartment,FlatStudio,27408,6800,,Normal,35,1,1,False,,False,,Luxembourg,avenue de houffalize,23,,,17137,,,
5.3632972,50.2368733,Rent,890,Appartment,Flat,42874,6900,2011,Excellent,75,2,1,False,10,False,,Luxembourg,chaussée de l'ourthe,168,,,10789,,,
5.5753127,50.1819668,Rent,600,Appartment,Flat,27616,6980,,Normal,70,2,1,,,,,Luxembourg,,,,,22637,,,
5.2561488,49.8576161,Rent,725,Appartment,Duplex,47324,6880,,Normal,90,2,1,False,,,From 01/09/2026,Luxembourg,rue jules delogne,23,,,9146,,,
5.30814,50.22694,Rent,1290,House,Villa,40681,6900,,Excellent,220,4,1,False,,False,From 11/06/2026,Luxembourg,rue frasire,15,,,,,False,
5.8206985,49.6887328,Rent,1300,Appartment,Duplex,43350,6700,2012,Excellent,107,2,1,True,15,False,Immediately,Luxembourg,place du lieutenant callemeyn,7,,,15069,,,
5.35251,50.2294323,Rent,650,Appartment,Flat,28192,6900,,,70,2,1,False,,False,From 01/07/2026,Luxembourg,chaussée de marenne,96,,,,,,
5.8096869,49.5670205,Rent,660,Appartment,FlatStudio,42876,6790,,Fully renovated,31,1,1,False,,True,Immediately,Luxembourg,rue du village,33,,,10569,,,
5.5248842,50.3765425,Rent,670,Appartment,Flat,39941,6941,,Excellent,66,1,1,False,,False,,Luxembourg,rue des ardennes,14,,,10270,,,
5.6433542,49.7285892,Rent,910,Appartment,Flat,42876,6720,,Normal,,2,,False,,False,,Luxembourg,rue de bologne,11,,,29192,,,
5.348131,50.23048,Rent,850,Appartment,Flat,28192,6900,,,93,3,1,True,,False,Immediately,Luxembourg,chaussée de l'ourthe,40,,,,,,
5.4131349,49.6917423,Rent,840,Appartment,Flat,42875,6810,2022,New,90,2,1,False,8,False,Immediately,Luxembourg,rue de la gâtine,4,,,7137,,,
5.4010426,49.9092794,Rent,750,Appartment,Flat,27408,6800,2007,Normal,85,3,1,False,,False,,Luxembourg,champ colin,24,,,22876,,,
5.8046825,49.6788409,Rent,1050,Appartment,Flat,47361,6700,,Normal,113,2,1,False,,,,Luxembourg,place de l'yser,1,,,53550,,,
5.8215658,49.6838011,Rent,700,Appartment,Flat,0,6700,,Fully renovated,40,1,1,,,,,Luxembourg,hamelius arlon,,,,,,,
5.62710223,49.56970025,Rent,800,Appartment,Flat,28067,6760,,Normal,85,2,1,False,,False,Immediately,Luxembourg,rue adrien de prémorel,8,,,,15,,
5.2809856,50.1120456,Rent,820,House,House,42873,6953,,Normal,90,2,1,,20,False,Immediately,Luxembourg,rue du point-d'arrêt,16,1,400,80124,300,,
5.2509889,49.8554454,Rent,880,Appartment,Duplex,47324,6880,,Excellent,60,2,1,False,,,From 01/07/2026,Luxembourg,rue de renaumont,8,,,11743,,,
5.1983765,50.0103867,Rent,850,House,House,27408,6890,,Excellent,120,2,1,False,35,False,Immediately,Luxembourg,rue de la barrière,3,,,4032,500,,
5.7152666,50.0005973,Rent,530,Appartment,FlatStudio,42654,6600,,Normal,41,1,1,,,,,Luxembourg,,,,,7931,,,
5.4337909,49.8405517,Rent,1030,Appartment,Flat,0,6840,,Fully renovated,90,3,1,,,,,Luxembourg,1 clos des seigneurs,1,,,,,,
5.3825621,49.9259207,Rent,850,Appartment,Flat,27408,6800,,Excellent,85,2,1,True,8,False,Immediately,Luxembourg,avenue de houffalize,56,,,5489,,,
5.3498,50.22871,Rent,810,Appartment,Flat,40681,6900,,Normal,57,2,1,False,,False,From 01/08/2026,Luxembourg,chaussée de marenne,37,1,,,,False,
5.6422714,49.7289403,Rent,980,Appartment,Flat,47361,6720,2006,Normal,102,3,1,True,,,,Luxembourg,rue de bologne,19,,,25845,,,
5.5139127,50.0501071,Rent,675,Appartment,Duplex,27408,6680,,Excellent,70,2,1,False,,False,,Luxembourg,rue d'amberloup,28,,,9935,,,
5.5536092,50.0503674,Rent,550,Appartment,Flat,27408,6680,,Excellent,75,2,2,True,,False,,Luxembourg,allée des frênes,13,,,6468,,,
5.6677824,50.0838785,Rent,700,Appartment,Flat,27408,6687,,Fully renovated,82,2,1,False,,False,Immediately,Luxembourg,rue grande,44,,,20122,,,False
5.564395,49.6694779,Rent,1300,House,House,39703,6740,,Excellent,115,2,1,,,,Immediately,Luxembourg,de la rigole,112,,,,,,
5.8073498,49.6828776,Rent,1250,Appartment,Flat,42876,6700,2023,Excellent,82,2,1,True,7,False,,Luxembourg,rue des martyrs,70,,,4599,,,
5.34706,50.23072,Rent,800,Appartment,Flat,40681,6900,,Excellent,73,2,1,True,,False,From 01/09/2026,Luxembourg,rue erène,11,1,,,,True,
5.79924086,49.63010246,Rent,780,Appartment,Flat,47522,6780,,,45,1,,False,,False,On contract,Luxembourg,rue albert,1,,,,,,
5.0912083,49.8526063,Rent,810,Appartment,Flat,27408,6830,,New,100,2,1,False,,False,Immediately,Luxembourg,menuchenet,8,,,9568,,,
5.0710869,49.7953434,Rent,825,Appartment,Flat,46136,6830,,Excellent,80,2,1,False,,False,Immediately,Luxembourg,rue de la maladrerie,14,,,14043,,,False
5.5236766,50.3759824,Rent,700,Appartment,Flat,27902,6941,,Normal,,2,2,False,,,Immediately,Luxembourg,rue de barvaux,9,,,37035,,,
5.2590406,49.8545234,Rent,945,Appartment,Flat,42879,6880,2024,New,107,2,2,True,14,False,Immediately,Luxembourg,rue de la gare,52,,,,169,,False
5.4452084,49.8141271,Rent,660,Appartment,Flat,27408,6840,2012,Excellent,90,2,1,False,,False,,Luxembourg,le sart,46,,,16663,,,False
5.7932481,50.1279332,Rent,500,Appartment,FlatStudio,47360,6660,,Normal,48,1,1,False,,,,Luxembourg,rue de bastogne,45,,,15699,1,,
5.34436,50.22771,Rent,740,Appartment,Flat,40681,6900,,Excellent,85,2,1,False,8,False,From 01/08/2026,Luxembourg,place roi albert,12,,,,,False,
5.82647585,49.6813628,Rent,550,Appartment,FlatStudio,47522,6700,,Normal,,1,,False,,False,Immediately,Luxembourg,chemin des espagnols,252,,,,,,
5.0053456,49.8108784,Rent,600,Appartment,Flat,46136,6830,,Excellent,55,1,1,False,,False,Immediately,Luxembourg,rue du petit culot,2,,,24400,,,False
5.4367327,49.8415191,Rent,720,Appartment,Flat,39567,6840,,,104,2,,,,,,Luxembourg,43 rue lucien burnotte,4,,,26439,,,
5.808528,49.6852551,Rent,1150,Appartment,Flat,39567,6700,2025,,65,1,,True,,,,Luxembourg,rue de neufchâteau,13,1,,46095,,,
5.0912083,49.8526063,Rent,825,Appartment,Flat,27408,6830,,New,110,3,1,False,14,False,Immediately,Luxembourg,menuchenet,8,,,12985,,,
5.1164413,50.0245825,Rent,1150,House,House,0,6929,2026,Excellent,120,3,1,,14,,,Luxembourg,de la lesse,9,,,,,,
5.6792092,50.3340885,Rent,1100,House,House,42526,6960,2004,Normal,144,3,1,False,,False,From 01/09/2026,Luxembourg,route de liège,35,,,29581,1250,,
5.8207301,49.6867429,Rent,1100,Appartment,Flat,42876,6700,,Normal,100,3,1,False,,False,Immediately,Luxembourg,avenue du,10,,,15399,,,
5.34813,50.23048,Rent,870,Appartment,Flat,40681,6900,,Excellent,85,3,1,True,,False,From 01/07/2026,Luxembourg,chaussée de l'ourthe,40,,,,,False,
5.6627796,49.8515705,Rent,1450,House,House,28247,6637,,Excellent,220,3,1,False,20,False,Immediately,Luxembourg,,,,1500,79856,1500,,
5.574346,49.97522,Rent,800,House,House,40205,6680,,,208,3,1,False,,False,From 01/08/2026,Luxembourg,magerotte,41,,,,,,
5.2548455,49.8565745,Rent,900,Appartment,GroundFloor,47324,6880,,Excellent,90,2,1,True,,False,Immediately,Luxembourg,rue des combattants,60,,,23694,,,
5.7212988,50.0054594,Rent,700,Appartment,Flat,47361,6600,,Normal,64,1,1,False,,,,Luxembourg,rue pierre thomas,1,,,24552,,,
5.0912083,49.8526063,Rent,795,Appartment,Flat,27408,6830,,New,95,2,1,False,14,False,Immediately,Luxembourg,menuchenet,8,,,5934,,,
5.0678053,50.068318,Rent,520,Appartment,Flat,38377,6920,,Excellent,56,1,1,False,,False,,Luxembourg,,,,,17121,,,
5.7152666,50.0005973,Rent,1530,House,House,42654,6600,,New,168,4,2,False,,False,,Luxembourg,,,,360,15476,,,
5.5195682,49.5607009,Rent,810,Appartment,Flat,42875,6760,,Excellent,102,3,1,False,,False,Immediately,Luxembourg,avenue bouvier,167,,,23913,,,False
5.5319348,49.8008656,Rent,1270,House,House,0,6860,2021,Excellent,215,3,1,,10,,,Luxembourg,rue du luxembourg,81,,,,30,,
5.4853451,49.7171418,Rent,830,Appartment,Flat,0,6730,2015,Excellent,92,2,1,,,,,Luxembourg,rue camille-joset,40,,,,,,
5.379383,49.977875,Rent,1300,House,House,27408,6800,2025,New,120,3,1,False,15,False,Immediately,Luxembourg,rue de mochamps,124,,,12852,225,,
5.537628,49.800018,Rent,850,House,House,40488,6860,,,175,3,1,False,,False,,Luxembourg,,,,,,,,
5.5725314,49.9121463,Rent,870,Appartment,Flat,27408,6640,2024,New,94,2,1,True,6,False,Immediately,Luxembourg,rue de bastogne,25,,,6536,,,
5.8166667,49.6833333,Rent,850,Appartment,Flat,40488,6700,,New,50,1,,False,,False,,Luxembourg,,,,,,,,
5.6634857,49.7267434,Rent,1100,Appartment,Flat,28247,6720,1971,Excellent,100,2,1,False,,False,Immediately,Luxembourg,,,,,11998,,,
5.1758884,49.8851001,Rent,795,House,House,27408,6850,,Fully renovated,125,2,1,False,16,False,,Luxembourg,rue de la poste,17,,,10554,50,,False
5.3740524,50.0253836,Rent,1300,House,House,27408,6870,,New,130,3,2,False,,True,Immediately,Luxembourg,place du marché,33,,,32557,,,False
5.5750408,50.1798368,Rent,850,House,House,27616,6980,1945,,187,3,1,,,,,Luxembourg,vieille route de beausaint,15,,100,47217,,,
5.54062,50.37948,Rent,600,Appartment,Flat,40681,6941,,Excellent,60,1,1,True,,False,From 01/07/2026,Luxembourg,rue d'izier,74,,,,1500,True,
5.2512965,49.8644698,Rent,660,Appartment,Flat,47324,6880,,Excellent,65,1,1,True,,,From 01/09/2026,Luxembourg,rue des corettes,15,,,6089,,,
5.34436,50.22771,Rent,720,Appartment,Flat,40681,6900,,Normal,83,2,1,False,,False,From 31/08/2026,Luxembourg,place roi albert,12,,,,,False,
5.5623974,50.3493454,Rent,700,Appartment,Flat,27902,6941,,Normal,139,2,1,False,,False,Immediately,Luxembourg,dizos bihay sous bihay,11,,,17038,,,False
5.33690092,50.23014049,Rent,900,Appartment,Flat,28192,6900,,,90,2,1,True,10,False,From 01/09/2026,Luxembourg,rue des eris,5,,,,,,
5.6891485,49.5574846,Rent,1050,Appartment,Flat,47361,6750,2017,Normal,91,2,,False,,,,Luxembourg,rue du miraguet,6,1,,6953,,,
5.0798686,49.8950372,Rent,750,Appartment,Flat,27408,6850,,Excellent,110,2,1,False,15,False,,Luxembourg,rue de vivy,2,,,18701,,,False
5.2541652,49.8538364,Rent,600,Appartment,Flat,47361,6880,,Normal,112,1,1,False,,,,Luxembourg,rue de bohémont,4,,,56291,,,
5.36471,50.18682,Rent,700,House,House,40681,6950,,Normal,101,2,1,False,,False,From 01/07/2026,Luxembourg,route de bastogne,40,,,,50,False,
5.3310446,49.7391993,Rent,650,House,Chalet,0,6810,1958,Fully renovated,75,1,1,,,,,Luxembourg,rue de cornicelles,3,,,,,,
5.3759402,49.9225493,Rent,495,Appartment,FlatStudio,27408,6800,,Normal,35,1,1,False,,False,,Luxembourg,rue du serpont,22,,,3712,,,False
5.8036313,49.6836781,Rent,950,Appartment,Flat,47361,6700,1981,Normal,77,2,1,False,,,,Luxembourg,rue du gazomètre,78,1,,29283,,,
5.716602,50.0026218,Rent,700,Appartment,Flat,47361,6600,,Normal,73,1,1,True,,,,Luxembourg,rue des ecoles,27,,,10513,,,
5.2668746,49.8529801,Rent,650,Appartment,Flat,47324,6880,,Excellent,73,1,1,False,,False,Immediately,Luxembourg,rue de la gare,170,,,27336,,,False
5.7217476,49.991177,Rent,1250,Appartment,GroundFloor,49071,6600,2024,Excellent,104,3,1,True,6,,Immediately,Luxembourg,chaussée d'arlon,62,,,,,,
5.3441606,50.2282896,Rent,810,Appartment,Flat,42879,6900,,,71,1,1,True,12,False,,Luxembourg,,,,,,,,
5.6808856,50.0908293,Rent,1100,House,House,42654,6687,,New,117,3,1,,30,False,,Luxembourg,,,,,11468,,,
5.5233783,50.3770673,Rent,1400,House,House,27902,6941,,Excellent,,5,2,False,10,False,,Luxembourg,la petite batte,6,,,136702,,,False
5.575907,50.1849395,Rent,690,Appartment,Flat,27616,6980,,Excellent,50,1,1,True,,False,Immediately,Luxembourg,rue de la gare,10,,,22263,,,
5.8136544,49.6843717,Rent,950,Appartment,Flat,38320,6700,,Normal,113,2,1,False,,False,,Luxembourg,place du docteur hollenfeltz,20,,,,,,
5.2642547,50.0561886,Rent,980,House,House,27408,6870,1918,Excellent,135,3,,False,10,False,,Luxembourg,place communale,29,,225,18273,100,,False
5.3691,50.20861,Rent,770,Appartment,Flat,28192,6900,2019,,80,2,,True,,False,Immediately,Luxembourg,rue de la rochette,1,,,,,,
5.34287,50.22843,Rent,850,Appartment,Flat,40681,6900,,Excellent,85,2,1,True,,False,From 01/05/2026,Luxembourg,rue des religieuses,8,,,,,True,
5.7918242,49.6886242,Rent,1400,Appartment,Flat,0,6700,2014,Excellent,97,3,1,,10,,,Luxembourg,route de neufchâteau,242,,,,100,,
5.564395,49.6694779,Rent,1500,House,House,39703,6740,,Excellent,129,2,,,35,,Immediately,Luxembourg,de la rigole,112,,,,,,
5.3821155,49.9219619,Rent,750,Appartment,Flat,27408,6800,,Excellent,75,1,1,False,,False,Immediately,Luxembourg,avenue herbofin,24,,,11037,,,False
5.4406485,50.2786071,Rent,800,Appartment,Flat,0,6990,,Excellent,150,2,1,,,,,Luxembourg,rue du chapelet,1,,,,,,
5.27736,50.13259,Rent,430,Appartment,Flat,40681,6950,,Normal,65,1,,False,,False,From 01/05/2026,Luxembourg,place des martyrs,7,,,,,False,
5.81846926,49.6814596,Rent,1850,House,House,38320,6700,,Normal,263,4,2,False,,False,,Luxembourg,rue des déportés,53,,,,,,
5.9044449,50.2597946,Rent,900,House,House,27616,6690,,Excellent,157,4,1,,,False,Immediately,Luxembourg,route de cierreux,27,,,76010,,True,
5.2670057,50.0912226,Rent,1250,House,House,42873,6927,1967,Fully renovated,175,4,2,False,,False,,Luxembourg,rue de grupont,45,1,1096,42323,1000,,False
5.8147506,49.6737978,Rent,1400,Appartment,Flat,38320,6700,,,100,2,1,False,,False,,Luxembourg,avenue du général patton,140,1,,,,,
5.8134899,49.683515,Rent,900,Appartment,Flat,45969,6700,,Excellent,100,1,,False,,False,Immediately,Luxembourg,grand-rue,11,,,22630,,,False
5.6076199,49.6743634,Rent,1250,Appartment,GroundFloor,0,6740,2026,Excellent,100,2,1,,,,,Luxembourg,lenclos,38,,,,,,
5.7167316,50.0026029,Rent,835,Appartment,Flat,47361,6600,2007,Normal,93,2,1,True,,,,Luxembourg,rue des ecoles,27,,,11919,,,
5.8166667,49.6833333,Rent,1900,House,House,40488,6700,,,200,4,1,False,,False,,Luxembourg,,,1,,,,,
5.002512,49.8115447,Rent,800,House,House,46136,6830,,Excellent,135,3,1,False,15,False,Immediately,Luxembourg,rue des lavandières,1,1,,33758,50,,False
5.3291698,49.7041593,Rent,850,Appartment,Flat,0,6820,2025,Excellent,70,1,1,,,,,Luxembourg,rue de neufchateau,1,,,,,,
5.57754,50.1817146,Rent,900,House,House,27616,6980,,Normal,162,3,1,,,False,Immediately,Luxembourg,rue clèrue,52,,200,35539,,,
5.3468439,50.2206181,Rent,900,Appartment,Flat,0,6900,2022,Excellent,85,2,1,,19,False,Negotiable,Luxembourg,rue de la viorne,3,,,,,,
5.34386528,50.22555855,Rent,720,Appartment,Flat,28192,6900,,,68,1,1,False,,False,Immediately,Luxembourg,place aux foires,9,,,,,,
5.34412,50.23265,Rent,980,Appartment,Flat,40681,6900,,Excellent,116,3,1,True,,False,From 15/05/2026,Luxembourg,chaussée de liège,26,,,,,False,
5.5229876,50.3779006,Rent,560,Appartment,FlatStudio,42874,6941,,Fully renovated,43,1,1,False,,False,Immediately,Luxembourg,rue du marche,13,,,57552,,,False
5.368584,50.20905,Rent,830,Appartment,Flat,28192,6900,2019,,89,2,,True,,False,Immediately,Luxembourg,rue de la rochette,3,,,,,,
5.3684423,50.2093812,Rent,780,Appartment,Flat,28192,6900,2019,,75,1,,True,,False,Immediately,Luxembourg,rue de la rochette,3,,,,,,
5.7713136,49.6867947,Rent,950,Appartment,Flat,38320,6700,,,113,2,1,False,,False,,Luxembourg,route de bouillon,171,,,,,,
5.530689,49.5590933,Rent,850,Appartment,Flat,28067,6762,,Normal,76,2,1,False,,False,Immediately,Luxembourg,rue jean-françois grange,52,,,,,,
5.3574997,49.9136642,Rent,300,Appartment,FlatStudio,27408,6800,,Normal,18,1,1,False,,True,Immediately,Luxembourg,avenue de bouillon,92,,,53878,,,False
3.2031488,51.1995322,Rent,920,Appartment,Flat,31633,8200,2008,,102,2,,False,,,From 01/07/2026,West vlaanderen,torhoutse steenweg,116,1,,,,False,
3.082915,51.0122366,Rent,650,Appartment,GroundFloor,31257,8830,2012,,,2,1,False,1,,From 01/08/2026,West vlaanderen,noordabeelstraat,91,,,,,False,
3.3423084,51.2474905,Rent,1395,House,House,43088,8340,,Excellent,228,3,1,,,False,From 01/09/2026,West vlaanderen,estegemstraat,7,,,,,,
3.4038485,51.0133234,Rent,890,House,House,39147,8700,,,139,3,1,False,12,,From 01/07/2026,West vlaanderen,kanegem-dorp,23,,152,,,False,
3.28763291,50.85086879,Rent,835,Appartment,Duplex,33830,8520,1993,Normal,128,2,1,True,,False,,West vlaanderen,twaalfde-liniestraat,4,1,,,,,
3.3656325,50.7531812,Rent,580,Appartment,Flat,38849,8554,,,79,1,,False,,,From 01/09/2026,West vlaanderen,dalestraat,8,,,,,False,
3.3656325,50.7531812,Rent,650,Appartment,Flat,38849,8554,,,80,2,,False,,,,West vlaanderen,dalestraat,8,,,,,False,
3.4419775,50.7779723,Rent,650,Appartment,Flat,38849,8580,,,61,1,,True,,,Immediately,West vlaanderen,neerstraat,65,,,,,False,
3.1391521,50.7919815,Rent,700,Appartment,Flat,40481,8930,2019,Excellent,78,1,1,True,,,,West vlaanderen,noordstraat,56,1,,,,,
3.1038639,50.9348524,Rent,870,House,House,31257,8800,,,142,2,1,False,,,From 01/09/2026,West vlaanderen,iepersestraat,420,,,,,False,
3.3263678,51.0039515,Rent,700,Appartment,Flat,39147,8700,2021,,,1,1,False,,,From 01/10/2026,West vlaanderen,velodroomstraat,57,,,,,False,
3.1356474,51.1451056,Rent,910,Appartment,Flat,39984,8210,2024,,106,,,,,,,West vlaanderen,snellegemsestraat,21,,,,,,
2.8651796,50.8411167,Rent,1050,House,House,47451,8900,,,,2,1,False,,,Immediately,West vlaanderen,koning nobelstraat,3,,,,,False,
3.435223,50.775156,Rent,650,Appartment,Flat,38849,8580,,,77,2,,True,,,Immediately,West vlaanderen,kortrijkstraat,75,1,,,,False,
2.8853757,50.8534877,Rent,695,Appartment,Flat,47451,8900,,,97,2,1,False,,,Immediately,West vlaanderen,surmont de volsberghestraat,20,,,,,False,
3.3433083,50.8042868,Rent,990,House,House,28720,8550,,Excellent,175,3,1,,25,False,,West vlaanderen,avelgemstraat,115,1,222,,,,
3.3042874,50.7774717,Rent,1050,House,House,28720,8510,,New,,3,1,,,,Immediately,West vlaanderen,doornikserijksweg,138,,,,,,
2.8927017,51.0995907,Rent,775,Appartment,Flat,28578,8600,2024,,,2,1,False,1,,Immediately,West vlaanderen,lekedorpstraat,44,,,,,False,
2.9227437,51.2265014,Rent,695,Appartment,Flat,32529,8400,,,54,1,1,True,,,,West vlaanderen,ernest feysplein,15,,,,,,
2.919385,51.229347,Rent,750,Appartment,FlatStudio,32529,8400,,,75,,1,True,,,,West vlaanderen,kapellestraat,77,,,,,,
3.0037248,51.1227571,Rent,980,House,House,28578,8480,,,207,3,1,False,,,From 01/09/2026,West vlaanderen,stationsstraat,352,1,,,,False,
2.919385,51.229347,Rent,725,Appartment,FlatStudio,32529,8400,,,39,,1,True,,,,West vlaanderen,kapellestraat,77,,,,,,
3.2321236,51.2071273,Rent,820,House,House,30292,8000,,,,2,1,False,,,From 01/07/2026,West vlaanderen,zwarte leertouwerstraat,40,,,,,False,
3.1022911,51.0673669,Rent,770,Appartment,Flat,31633,8820,1975,,,3,,False,,,Immediately,West vlaanderen,bruggestraat,5,1,,,,False,
2.9108808,51.2269557,Rent,740,Appartment,Flat,32529,8400,,,82,2,1,True,,,,West vlaanderen,euphrosina beernaertstraat,59,,,,,True,
3.2370013,51.1592113,Rent,1395,House,House,43088,8020,,Excellent,172,3,1,,,False,From 01/08/2026,West vlaanderen,ernest claesstraat,32,,,,,,
2.9262982,51.2251613,Rent,850,Appartment,Flat,32529,8400,,,75,1,1,,,,,West vlaanderen,vaartstraat,21,,,,,,
2.8845578,50.8554845,Rent,875,House,House,45800,8900,,,,3,1,,,,,West vlaanderen,masscheleinlaan,28,,,,,,
2.919385,51.229347,Rent,995,Appartment,Flat,32529,8400,,,72,2,1,True,7,,,West vlaanderen,kapellestraat,77,,,,,,
2.8724592,50.8496491,Rent,840,House,House,47451,8900,,,90,2,1,False,,,From 01/07/2026,West vlaanderen,poperingseweg,23,,60,,,False,
2.7219558,51.1501866,Rent,795,Appartment,Flat,31774,8620,2004,Excellent,63,2,1,True,,,,West vlaanderen,franslaan,5,,,,,,
3.29116443,50.80046949,Rent,675,Appartment,Flat,33830,8500,1990,Normal,56,1,,False,,False,Immediately,West vlaanderen,schaapsdreef,38,,,,,,
3.2575813,50.8212102,Rent,625,Appartment,Flat,30632,8500,,,,1,1,True,,,,West vlaanderen,aalbeeksesteenweg,64,,,,,,
2.919385,51.229347,Rent,950,Appartment,Flat,32529,8400,,,80,2,1,True,9,,,West vlaanderen,kapellestraat,77,,,,,,
3.076685,51.2958425,Rent,700,Appartment,Flat,0,8420,,,150,2,1,False,,True,Immediately,West vlaanderen,condéstraat wenduine,,,,,,,
3.2008268,50.9214231,Rent,695,Appartment,Flat,40820,8870,,,,2,1,False,,,From 01/09/2026,West vlaanderen,roeselaarsestraat,261,,,,,False,
2.919385,51.229347,Rent,925,Appartment,Flat,32529,8400,,,86,2,1,True,10,,,West vlaanderen,kapellestraat,77,,,,,,
3.2386817,51.2032681,Rent,1195,House,House,28825,8310,,New,,3,,,,,,West vlaanderen,kathelijne idestraat,10,1,,,,,
3.2676642,50.9942577,Rent,795,Appartment,Flat,39147,8740,2022,,132,3,1,False,30,,From 01/09/2026,West vlaanderen,verbieststraat,1,1,,,,False,
3.0671087,51.0933019,Rent,895,Appartment,Flat,46174,8820,2009,,93,2,1,False,,,From 01/09/2026,West vlaanderen,kloosterstraat,24,,,,,False,
3.1256877,51.3125668,Rent,2793,Appartment,Flat,48967,8370,,Excellent,119,3,1,,,True,From 27/09/2026,West vlaanderen,n34,79,,,,,,
3.408706,51.0298198,Rent,1200,House,House,39147,8700,1982,,,4,1,False,,,Immediately,West vlaanderen,meersstraat,1,,3200,,,False,
2.8829658,51.2169612,Rent,3391,Appartment,Flat,48967,8400,,Excellent,59,2,2,True,,True,From 21/08/2026,West vlaanderen,troonstraat,234,,,,,,
2.9130127,51.2272703,Rent,730,Appartment,Flat,32529,8400,1972,Excellent,51,1,1,True,21,,,West vlaanderen,leon spilliaertstraat,51,,,,,True,
